SalePrice,id
132340.0215037542,2735
135602.31751431696,2736
121699.19001278993,2737
138676.00149331684,2738
158559.8194623005,2739
136080.2631119719,2740
146018.8696080725,2741
153977.7014909882,2742
154972.81226850837,2743
162868.25523107423,2744
140297.78109042766,2745
137813.0039899727,2746
154009.17024218792,2747
127924.24824590799,2748
128329.65231819784,2749
128029.80105559084,2750
135099.86523778335,2751
203780.3482741899,2752
145385.80452707474,2753
204566.01793040615,2754
136178.45271408037,2755
95391.07957782413,2756
72273.89009708265,2757
86999.83510392791,2758
163517.73068698402,2759
121316.16269115816,2760
141391.38807715307,2761
143518.98530042413,2762
185885.3449317016,2763
153282.37443858245,2764
290651.76794985414,2765
127420.78278099034,2766
87236.25144521822,2767
131643.18079239078,2768
133129.1147445304,2769
142949.73080339178,2770
105986.28503112565,2771
110979.83290629771,2772
164707.6631613869,2773
140270.5552830348,2774
117268.3883178184,2775
143286.74358470342,2776
146183.59659859102,2777
105541.90969496187,2778
123155.06896444938,2779
98056.95080692474,2780
97315.40635614932,2781
95688.58268045358,2782
98173.23621183938,2783
122034.72079175765,2784
137170.90988630446,2785
69177.56169275579,2786
126355.39191755769,2787
74414.0774847487,2788
174829.07310594124,2789
93835.44427728247,2790
111125.2141457251,2791
53761.585687506034,2792
154729.89387036875,2793
100951.18923179693,2794
120169.61468330903,2795
99712.74624610595,2796
194287.2752154083,2797
108244.60285195458,2798
117367.94332854141,2799
69344.49140376139,2800
112981.64520730758,2801
128925.30578563738,2802
168760.81466703094,2803
129491.33502201231,2804
99745.97679150372,2805
84295.13605501503,2806
160525.5164203414,2807
146466.15310384394,2808
131240.79939481808,2809
124797.88276082183,2810
159501.80949090805,2811
168213.63598266995,2812
156275.5854075677,2813
161846.84333185994,2814
98486.12629242879,2815
237718.12763947778,2816
155566.34847820102,2817
130594.19832558371,2818
166914.09582473134,2819
135385.34993089963,2820
105184.330863752,2821
196332.9154662708,2822
307169.2376893449,2823
166326.882675875,2824
150553.5274701346,2825
129728.36601256771,2826
138404.6373035445,2827
211002.32178760617,2828
213352.1552948163,2829
228112.38772838455,2830
176886.07842879987,2831
237958.0675532239,2832
304203.6770145068,2833
219983.2993029111,2834
226320.70342514862,2835
191748.30471415006,2836
156797.70425385766,2837
151162.62453404441,2838
172935.9931114826,2839
204634.77598707972,2840
205790.17929378568,2841
230490.3757037576,2842
148664.16413468326,2843
171814.76143116213,2844
127204.76759086472,2845
208915.08133332062,2846
208489.02095376185,2847
217745.31033078552,2848
196811.2663524873,2849
282097.1673435393,2850
215650.43315677077,2851
241049.059293063,2852
234065.03344273154,2853
137656.96545153638,2854
199296.4320240274,2855
200251.72407682752,2856
190550.13533156444,2857
205446.73062884106,2858
106826.6120934825,2859
122182.97637060059,2860
124953.0099295707,2861
185825.81924124042,2862
127326.28409875525,2863
240752.21649257443,2864
142878.9010194104,2865
142525.2196671373,2866
97882.60237180209,2867
93905.16149247163,2868
98928.69727543429,2869
120390.75791167941,2870
84888.94180766537,2871
51030.51641932587,2872
97338.57824903307,2873
138837.61708031106,2874
113098.19924544184,2875
164500.86086198202,2876
146485.7791775812,2877
164059.20033862756,2878
133943.29046931097,2879
103696.12433785462,2880
144974.05141030776,2881
176428.9510977329,2882
193944.45628340534,2883
203466.19715744248,2884
186895.12184336717,2885
229082.4688861386,2886
100379.65667176849,2887
142568.428628052,2888
58777.336022822565,2889
81209.5726396789,2890
136254.95280812844,2891
43176.52833125903,2892
71641.5318328039,2893
55114.07284111258,2894
323044.1096903584,2895
278983.83593968645,2896
207862.6362032377,2897
150512.7399038719,2898
215656.36760185834,2899
158554.32463850605,2900
212379.62785016437,2901
183428.54430991993,2902
332198.5382926306,2903
347781.9668868374,2904
85715.75768295824,2905
196983.8339110833,2906
114498.92492757337,2907
130027.66955380984,2908
154385.51483052637,2909
78097.45319806281,2910
83366.93399771604,2911
148245.22983333084,2912
84248.76752345938,2913
80139.6255259469,2914
87496.3436690566,2915
85034.58301964657,2916
165128.5852196914,2917
119034.07909966573,2918
227808.93476155138,2919
